WORD_ID,SENTENCE_ID,CHRON_ID,WORD,PART_OF_SPEECH,CONTENT_WORD,WORD_LENGTH,IA_AREA,IA_TOP,IA_BOTTOM,IA_LEFT,IA_RIGHT,IA_CENTER,FREQUENCY,LAST_WORD,VERB,SPILLOVER,POS,POSPenn,WORD_SKIP,RT,TOTALRT,PROGRESSIVE
2-83-18,2-769,21627,his,Pronoun,0,3,2574,142,208,310,349,330,433599,817,0,0,,PRP$,0.642857142857143,238.6,238.6,0.142857142857143
2-83-19,2-769,21628,eyebrows,Noun,1,8,6534,142,208,349,448,398,949,817,0,0,NNS,NNS,0,243.071428571429,243.071428571429,0.857142857142857
2-83-20,2-769,21629,and,Conjunction,0,3,2772,142,208,448,490,469,2682878,817,0,0,CC,CC,0.785714285714286,218.333333333333,233.666666666667,0.142857142857143
2-83-21,2-769,21630,all,Determiner,0,3,2574,142,208,490,529,510,262447,817,0,0,PDT,PDT,0.428571428571429,253.5,253.5,0.357142857142857
2-83-22,2-769,21631,the,Article,0,3,2640,142,208,529,569,549,6187927,817,0,0,DT,DT,0.285714285714286,228.8,261.3,0.571428571428571
2-83-23,2-769,21632,time,Noun,1,4,3300,142,208,569,619,594,154981,817,0,0,NN,NN,0.428571428571429,188.125,219.25,0.357142857142857
2-83-24,2-769,21633,his,Pronoun,0,3,2640,142,208,619,659,639,433599,817,0,0,PRP$,PRP$,0.642857142857143,196.4,264.4,0.285714285714286
2-83-25,2-769,21634,eyes,Noun,1,4,3300,142,208,659,709,684,29706,817,0,0,NNS,NNS,0.0714285714285714,220.461538461538,274.307692307692,0.714285714285714
2-83-26,2-769,21635,grew,Verb,1,4,3366,142,208,709,760,734,4563,817,1,0,VBD,VBD491,0.357142857142857,257.777777777778,285.666666666667,0.642857142857143
2-83-27,2-769,21636,steadily,Adverb,1,8,7524,142,208,760,874,817,1681,817,0,0,RB,RB,0.0714285714285714,206.615384615385,261.384615384615,0.857142857142857
2-83-30,2-770,21639,last,Number,0,4,3300,208,274,209,259,234,72182,460,0,0,JJ,JJ,0.0714285714285714,290.384615384615,326.615384615385,0.642857142857143
2-83-31,2-770,21640,he,Pronoun,0,2,1980,208,274,259,289,274,681379,460,0,0,PRP,PRP,0.642857142857143,183.6,228.2,0.285714285714286
2-83-32,2-770,21641,heaved,Verb,1,6,4686,208,274,289,360,324,358,460,1,0,VBD,VBN1191,0.142857142857143,222.083333333333,307.916666666667,0.785714285714286
2-83-33,2-770,21642,a,Article,0,1,1320,208,274,360,380,370,2150885,460,0,0,DT,DT,0.714285714285714,189,194.25,0.214285714285714
2-83-34,2-770,21643,deep,Adjective,1,4,3300,208,274,380,430,405,10700,460,0,0,JJ,JJ,0.357142857142857,246.666666666667,287.555555555556,0.642857142857143
2-83-37,2-771,21646,is,Verb,1,2,1980,208,274,529,559,544,998867,588,1,0,VBZ,VBZ95,0.142857142857143,261.5,341.416666666667,0.642857142857143
2-83-40,2-772,21649,bad,Adjective,1,3,2640,208,274,659,699,679,15468,860,0,0,JJ,JJ,0.357142857142857,216.555555555556,260.888888888889,0.357142857142857
2-83-41,2-772,21650,moment,Noun,1,6,4620,208,274,699,769,734,22146,860,0,0,NN,NN,0,284.642857142857,391.285714285714,1
2-83-42,2-772,21651,has,Verb,1,3,2640,208,274,769,809,789,259443,860,1,0,VBZ,VBZ95,0.357142857142857,201.777777777778,262.444444444445,0.285714285714286
2-83-45,2-773,21654,all,Determiner,0,3,2574,274,340,130,169,150,262447,389,0,0,DT,DT,0.142857142857143,254.75,322.25,0.357142857142857
2-83-46,2-773,21655,is,Verb,1,2,1980,274,340,169,199,184,998867,389,1,0,VBZ,VBZ95,0.428571428571429,157.875,246.625,0.428571428571429
2-83-47,2-773,21656,arranged,Verb,1,8,6006,274,340,199,290,244,4064,389,0,0,VBN,VBD230,0.214285714285714,248.727272727273,304.727272727273,0.571428571428571
2-83-48,2-773,21657,and,Conjunction,0,3,2640,274,340,290,330,310,2682878,389,0,0,CC,CC,0.785714285714286,172,172,0.142857142857143
2-83-51,2-774,21660,must,Verb,1,4,3300,274,340,489,539,514,72571,724,1,0,MD,MD,0.0714285714285714,329.153846153846,329.153846153846,0.5
2-83-52,2-774,21661,never,Adverb,1,5,4026,274,340,539,600,570,55899,724,0,0,RB,RB,0.142857142857143,221.333333333333,299.666666666667,0.642857142857143
2-83-53,2-774,21662,permit,Verb,1,6,4554,274,340,600,669,634,1638,724,0,0,VB,VB149,0.0714285714285714,234.076923076923,309.076923076923,0.642857142857143
2-83-62,2-776,21670,it,Pronoun,0,2,1914,340,406,330,359,344,1089559,574,0,0,PRP,PRP,0.571428571428571,239.666666666667,239.666666666667,0.214285714285714
2-83-63,2-776,21671,is,Verb,1,2,1980,340,406,359,389,374,998867,574,1,0,VBZ,VBZ95,0.428571428571429,240.125,291.75,0.428571428571429
2-83-64,2-776,21672,of,Preposition,0,2,1980,340,406,389,419,404,2941790,574,0,0,IN,IN21,0.642857142857143,260,301.2,0.285714285714286
2-83-65,2-776,21673,the,Article,0,3,2640,340,406,419,459,439,6187927,574,0,0,DT,DT,0.5,229.571428571429,251.571428571429,0.357142857142857
2-83-66,2-776,21674,most,Adverb,1,4,3300,340,406,459,509,484,98759,574,0,0,RBS,RBS,0.214285714285714,194.545454545455,194.545454545455,0.357142857142857
2-83-69,2-777,21677,puzzles,Verb,1,7,5280,340,406,669,749,709,268,768,1,0,VBZ,VBZ,0,272.5,293,0.857142857142857
2-83-75,2-779,21681,are,Verb,1,3,2640,406,472,309,349,329,470949,555,1,0,VBP,VBP40,0.5,178.857142857143,178.857142857143,0.428571428571429
2-83-76,2-779,21682,two,Number,0,3,2640,406,472,349,389,369,156114,555,0,0,CD,CD,0.428571428571429,231.875,272.375,0.285714285714286
2-83-77,2-779,21683,facts,Noun,1,5,3960,406,472,389,449,419,5271,555,0,0,NNS,NNS,0.214285714285714,252.727272727273,300.545454545455,0.571428571428571
2-83-78,2-779,21684,of,Preposition,0,2,2046,406,472,449,480,464,2941790,555,0,0,IN,IN21,0.714285714285714,199.25,199.25,0.214285714285714
2-83-81,2-780,21687,what,Determiner,0,4,3300,406,472,679,729,704,249481,804,0,0,WDT,WDT,0.285714285714286,235.6,253.8,0.428571428571429
2-83-82,2-780,21688,are,Verb,1,3,2640,406,472,729,769,749,470949,804,1,0,VBP,VBP40,0.428571428571429,241.25,241.25,0.571428571428571
2-83-85,2-781,21691,first,Number,0,5,4150,472,522,66,149,108,118700,484,0,0,JJ,JJ,0.285714285714286,262.7,262.7,0.0714285714285714
2-83-86,2-781,21692,is,Verb,1,2,1500,472,522,149,179,164,998867,484,1,0,VBZ,VBZ95,0.357142857142857,171.222222222222,186,0.5
2-83-87,2-781,21693,the,Article,0,3,2000,472,522,179,219,199,6187927,484,0,0,,DT,0.428571428571429,150.625,243.125,0.428571428571429
2-83-88,2-781,21694,state,Noun,1,5,3000,472,522,219,279,249,39112,484,0,0,NN,NN,0,187.428571428571,259.642857142857,0.714285714285714
2-83-89,2-781,21695,of,Preposition,0,2,1500,472,522,279,309,294,2941790,484,0,0,IN,IN21,0.714285714285714,194.25,194.25,0.214285714285714
2-83-90,2-781,21696,the,Article,0,3,2000,472,522,309,349,329,6187927,484,0,0,DT,DT,0.714285714285714,253,368.5,0.285714285714286
2-83-91,2-781,21697,weather,Noun,1,7,4000,472,522,349,429,389,5824,484,0,0,NN,NN,0.142857142857143,223.75,276.333333333333,0.642857142857143
2-83-94,2-782,21700,is,Verb,1,2,1500,472,522,589,619,604,998867,742,1,0,VBZ,VBZ95,0.428571428571429,176.875,189.375,0.285714285714286
2-83-95,2-782,21701,very,Adverb,1,4,2550,472,522,619,670,644,123087,742,0,0,RB,RB,0.357142857142857,214,274.666666666667,0.642857142857143
2-84-2,2-783,21704,it,Pronoun,0,2,1470,93,142,139,169,154,1089559,349,0,0,PRP,PRP,0.857142857142857,205,205,0.0714285714285714
2-84-3,2-783,21705,was,Verb,1,3,1960,93,142,169,209,189,923975,349,1,0,VBD,VBD130,0.5,206.285714285714,206.285714285714,0.428571428571429
2-84-4,2-783,21706,a,Article,0,1,1029,93,142,209,230,220,2150885,349,0,0,DT,DT,0.642857142857143,148.4,148.4,0.285714285714286
2-84-5,2-783,21707,glorious,Adjective,1,8,4361,93,142,230,319,274,1096,349,0,0,JJ,JJ,0.357142857142857,244.222222222222,261.888888888889,0.571428571428571
2-84-10,2-785,21711,youre,Verb,1,5,3528,93,142,617,689,653,7,830,0,0,JJ,JJ,0.428571428571429,233.375,244.375,0.285714285714286
2-84-11,2-785,21712,pulling,Verb,1,7,3920,93,142,689,769,729,2511,830,1,0,VBG,VBG54,0.0714285714285714,242,256.230769230769,0.785714285714286
2-84-12,2-785,21713,my,Pronoun,0,2,1519,93,142,769,800,784,152626,830,0,0,PRP$,PRP$,0.571428571428571,233.666666666667,262.166666666667,0.285714285714286
2-84-15,2-786,21716,at,Preposition,0,2,3498,142,208,66,119,92,478178,144,,,,,0.785714285714286,190.666666666667,268.333333333333,0.0714285714285714
2-84-18,2-787,21719,thermometer,Noun,1,11,7986,142,208,209,330,270,146,654,0,0,NN,NN,0,279.642857142857,405.571428571429,0.857142857142857
2-84-19,2-787,21720,registered,Verb,1,10,7260,142,208,330,440,385,3408,654,1,0,VBD,VBD,0,273.071428571429,324.928571428571,0.928571428571429
2-84-20,2-787,21720,80,ZZZ,2,2,0,142,208,440,469,454,2608,654,0,0,CD,CD,0.642857142857143,232.2,232.2,0.285714285714286
2-84-21,2-787,21721,degrees,Noun,1,7,5280,142,208,469,549,509,3102,654,0,0,NNS,NNS,0.142857142857143,197.416666666667,197.416666666667,0.571428571428571
2-84-22,2-787,21722,in,Preposition,0,2,1980,142,208,549,579,564,1883295,654,0,0,IN,IN21,0.785714285714286,201.333333333333,259,0.142857142857143
2-84-23,2-787,21723,the,Article,0,3,2640,142,208,579,619,599,6187927,654,0,0,DT,DT,0.428571428571429,233.375,233.375,0.428571428571429
2-84-26,2-788,21726,not,Not,0,3,2640,142,208,719,759,739,462777,870,0,0,RB,RB,0.142857142857143,295.666666666667,318.666666666667,0.642857142857143
2-84-27,2-788,21727,forget,Verb,1,6,4620,142,208,759,829,794,6157,870,0,0,VB,VB13,0,249.357142857143,312.071428571429,0.928571428571429
2-84-28,2-788,21728,that,Determiner,0,4,5346,142,208,829,910,870,1115382,870,0,0,DT,DT,0.428571428571429,129.125,129.125,0.428571428571429
2-84-29,2-788,21729,my,Pronoun,0,2,3630,208,274,65,120,92,152626,159,0,0,PRP$,PRP$,0.857142857142857,234.5,234.5,0.0714285714285714
2-84-32,2-789,21732,is,Verb,1,2,1980,208,274,229,259,244,998867,515,1,0,VBZ,VBZ95,0.571428571428571,205,205,0.357142857142857
2-84-33,2-789,21733,the,Article,0,3,2640,208,274,259,299,279,6187927,515,0,0,,DT,0.357142857142857,243,284.888888888889,0.285714285714286
2-84-34,2-789,21734,key,Noun,1,3,2640,208,274,299,339,319,12617,515,0,0,NN,NN,0.428571428571429,254.5,317.625,0.357142857142857
2-84-35,2-789,21735,to,To,0,2,1980,208,274,339,369,354,2560346,515,0,0,TO,TO,0.571428571428571,204.333333333333,204.333333333333,0.285714285714286
2-84-36,2-789,21736,the,Article,0,3,2640,208,274,369,409,389,6187927,515,0,0,DT,DT,0.642857142857143,215.6,239,0.142857142857143
2-84-37,2-789,21737,whole,Adjective,1,5,4026,208,274,409,470,440,29860,515,0,0,JJ,JJ,0.214285714285714,287.181818181818,337.909090909091,0.785714285714286
2-84-40,2-790,21740,the,Article,0,3,2640,208,274,609,649,629,6187927,864,0,0,DT,DT,0.285714285714286,184.9,193.2,0.5
2-84-41,2-790,21741,second,Noun,1,6,4686,208,274,649,720,684,41454,864,0,0,JJ,JJ,0.214285714285714,246.181818181818,276.636363636364,0.785714285714286
2-84-42,2-790,21742,point,Noun,1,5,5214,208,274,720,799,760,40274,864,0,0,NN,NN,0.142857142857143,216.666666666667,234.583333333333,0.857142857142857
2-84-43,2-790,21743,i,Pronoun,0,1,1320,208,274,799,819,809,905323,864,0,0,NN,NN,0.785714285714286,274.666666666667,274.666666666667,0.214285714285714
2-84-46,2-791,21746,important,Adjective,1,9,6600,274,340,139,239,189,39265,892,0,0,JJ,JJ,0,245.928571428571,357.714285714286,0.857142857142857
2-84-47,2-791,21747,fact,Noun,1,4,3300,274,340,239,289,264,36971,892,0,0,NN,NN,0.285714285714286,243.9,287,0.571428571428571
2-84-48,2-791,21748,that,Determiner,0,4,3300,274,340,289,339,314,1115382,892,0,0,IN,IN,0.5,240.285714285714,240.285714285714,0.357142857142857
2-84-49,2-791,21749,monsieur,Noun,1,8,6006,274,340,339,430,384,683,892,0,0,NNP,NNP,0,247.857142857143,323.642857142857,0.857142857142857
2-84-50,2-791,21749,inglethorp,ZZZ,2,10,0,274,340,430,539,484,0,892,0,0,NNP,NNP,0,228.071428571429,382.571428571429,1
2-84-51,2-791,21750,wears,Verb,1,5,3960,274,340,539,599,569,719,892,0,0,VBZ,VBZ26,0.142857142857143,252.5,255.083333333333,0.428571428571429
2-84-52,2-791,21751,very,Adverb,1,4,3366,274,340,599,650,624,123087,892,0,0,RB,RB,0.142857142857143,215.416666666667,276.416666666667,0.642857142857143
2-84-53,2-791,21752,peculiar,Adjective,1,8,5940,274,340,650,740,695,1441,892,0,0,JJ,JJ,0.0714285714285714,245.923076923077,339.769230769231,0.714285714285714
2-84-54,2-791,21753,clothes,Noun,1,7,5808,274,340,740,828,784,7325,892,0,0,NNS,NNS,0,233.785714285714,328.642857142857,0.928571428571429
2-84-55,2-791,21754,has,Verb,1,3,2706,274,340,828,869,848,259443,892,1,0,VBZ,VBZ95,0.214285714285714,183.090909090909,206.545454545455,0.642857142857143
2-84-56,2-791,21755,a,Article,0,1,2970,274,340,869,914,892,2150885,892,0,0,DT,DT,0.714285714285714,206,267.25,0.285714285714286
2-84-57,2-791,21756,black,Adjective,1,5,5544,340,406,66,150,108,24901,360,0,0,JJ,JJ,0.285714285714286,259.2,259.2,0.214285714285714
2-84-58,2-791,21757,beard,Noun,1,5,4488,340,406,150,218,184,937,360,0,0,NN,NN,0.357142857142857,183.555555555556,263.111111111111,0.428571428571429
2-84-59,2-791,21758,and,Conjunction,0,3,2772,340,406,218,260,239,2682878,360,0,0,CC,CC,0.5,140.285714285714,140.285714285714,0.428571428571429
2-84-60,2-791,21759,uses,Verb,1,4,3234,340,406,260,309,284,5404,360,0,0,VBZ,VBZ26,0,269.857142857143,269.857142857143,0.642857142857143
2-84-63,2-792,21761,i,Pronoun,0,1,1386,340,406,498,519,508,905323,800,0,0,PRP,PRP,0.714285714285714,288.5,288.5,0.214285714285714
2-84-64,2-792,21762,cannot,Verb,1,6,4620,340,406,519,589,554,6,800,0,0,,,0.214285714285714,224.454545454545,224.454545454545,0.642857142857143
2-84-65,2-792,21763,believe,Verb,1,7,5280,340,406,589,669,629,21186,800,1,0,VB,VBP407,0.357142857142857,189.444444444444,281.777777777778,0.571428571428571
2-84-66,2-792,21764,you,Pronoun,0,3,2706,340,406,669,710,690,695595,800,0,0,PRP,PRP,0.5,208.428571428571,274.571428571429,0.5
2-84-67,2-792,21765,are,Verb,1,3,2574,340,406,710,749,730,470949,800,0,0,VBP,VBP40,0.428571428571429,213.875,213.875,0.357142857142857
2-84-70,2-793,21768,am,Verb,1,2,3630,340,406,879,934,906,26872,906,1,0,VBP,VBP,0.5,152.142857142857,152.142857142857,0.5
2-84-71,2-793,21769,absolutely,Adverb,1,10,8978,406,473,66,200,133,5847,365,0,0,RB,RB,0,255.357142857143,255.357142857143,0.857142857142857
2-84-72,2-793,21770,serious,Adjective,1,7,5829,406,473,200,287,244,12407,365,0,0,JJ,JJ,0.214285714285714,254.090909090909,254.090909090909,0.785714285714286
2-84-73,2-793,21771,my,Pronoun,0,2,2211,406,473,287,320,304,152626,365,0,0,PRP$,PRP$,0.785714285714286,261.666666666667,261.666666666667,0.214285714285714
2-84-76,2-794,21774,this,Determiner,0,4,3350,406,473,459,509,484,463240,594,0,0,DT,DT,0.214285714285714,246.363636363636,294.181818181818,0.357142857142857
2-84-77,2-794,21775,is,Verb,1,2,2010,406,473,509,539,524,998867,594,1,0,VBZ,VBZ95,0.214285714285714,197,212,0.5
2-84-80,2-795,21778,it,Pronoun,0,2,2077,406,473,698,729,714,1089559,796,0,0,PRP,PRP,0.428571428571429,238.375,238.375,0.428571428571429
2-84-81,2-795,21779,is,Verb,1,2,2010,406,473,729,759,744,998867,796,1,0,VBZ,VBZ95,0.5,208.142857142857,280.857142857143,0.5
2-84-82,2-795,21780,very,Adverb,1,4,5025,406,473,759,834,796,123087,796,0,0,RB,RB,0.571428571428571,142.5,198.166666666667,0.285714285714286
2-85-2,2-796,21783,supposing,Conjunction,0,9,4851,93,142,140,239,190,370,832,0,0,VBG,VBG,0.142857142857143,196.166666666667,371.916666666667,0.642857142857143
2-85-3,2-796,21784,the,Article,0,3,1960,93,142,239,279,259,6187927,832,0,0,DT,DT,0.5,195.714285714286,195.714285714286,0.214285714285714
2-85-4,2-796,21785,coroners,Noun,1,8,4900,93,142,279,379,329,71,832,0,0,NNP,NNP,0.0714285714285714,252.615384615385,373.538461538462,0.857142857142857
2-85-5,2-796,21786,jury,Noun,1,4,2499,93,142,379,430,404,2290,832,0,0,NN,NN,0.357142857142857,249.555555555556,312.777777777778,0.428571428571429
2-85-6,2-796,21787,returns,Verb,1,7,3871,93,142,430,509,470,2650,832,1,0,VBZ,VBZ,0.0714285714285714,228.538461538462,342,0.857142857142857
2-85-7,2-796,21788,a,Article,0,1,1029,93,142,509,530,520,2150885,832,0,0,DT,DT,0.857142857142857,208.5,208.5,0.142857142857143
2-85-8,2-796,21789,verdict,Noun,1,7,3871,93,142,530,609,570,1424,832,0,0,NN,NN,0.142857142857143,210.333333333333,229.083333333333,0.642857142857143
2-85-9,2-796,21790,of,Preposition,0,2,1470,93,142,609,639,624,2941790,832,0,0,IN,IN21,0.714285714285714,235.75,235.75,0.214285714285714
2-85-10,2-796,21791,wilful,Adjective,1,6,3430,93,142,639,709,674,204,832,0,0,JJ,JJ,0.0714285714285714,261.615384615385,346.923076923077,0.785714285714286
2-85-11,2-796,21792,murder,Noun,1,6,3479,93,142,709,780,744,5935,832,0,0,NN,NN,0.214285714285714,308.636363636364,308.636363636364,0.642857142857143
2-85-12,2-796,21793,against,Preposition,0,7,5047,93,142,780,883,832,56208,832,0,0,IN,IN21,0.428571428571429,230.25,255.25,0.5
2-85-13,2-796,21794,alfred,Name,0,6,6270,142,208,65,160,112,1216,218,0,0,NNP,NNP,0.285714285714286,259.7,281.3,0.5
2-85-16,2-797,21796,becomes,Verb,1,7,5280,142,208,329,409,369,7718,624,1,0,VBZ,VBZ26,0,204.071428571429,330.285714285714,0.785714285714286
2-85-17,2-797,21797,of,Preposition,0,2,1980,142,208,409,439,424,2941790,624,0,0,IN,IN21,0.928571428571429,197,197,0.0714285714285714
2-85-18,2-797,21798,your,Pronoun,0,4,3300,142,208,439,489,464,138337,624,0,0,PRP$,PRP$,0.5,227.142857142857,273.285714285714,0.285714285714286
2-85-19,2-797,21799,theories,Noun,1,8,6468,142,208,489,587,538,3659,624,0,0,NNS,NNS,0.0714285714285714,259,308.615384615385,0.857142857142857
2-85-22,2-798,21802,would,Verb,1,5,4026,142,208,719,780,750,255198,846,1,0,MD,MD,0.0714285714285714,310.230769230769,418.076923076923,0.928571428571429
2-85-23,2-798,21803,not,Not,0,3,2574,142,208,780,819,800,462777,846,0,0,RB,RB,0.285714285714286,225.7,310.8,0.714285714285714
2-85-24,2-798,21804,be,Verb,1,2,3564,142,208,819,873,846,664780,846,0,0,VB,VB191,0.785714285714286,182,182,0.142857142857143
2-85-25,2-798,21805,shaken,Verb,1,6,6204,208,274,66,160,113,836,694,0,0,VBN,VBN65,0,317.928571428571,356.785714285714,0.785714285714286
2-85-26,2-798,21806,because,Conjunction,0,7,5214,208,274,160,239,200,85185,694,0,0,IN,IN,0.142857142857143,180.583333333333,302,0.571428571428571
2-85-27,2-798,21807,twelve,Number,0,6,4620,208,274,239,309,274,6576,694,0,0,CD,CD,0.0714285714285714,216.692307692308,263.769230769231,0.928571428571429
2-85-28,2-798,21808,stupid,Adjective,1,6,4620,208,274,309,379,344,3296,694,0,0,JJ,JJ,0.142857142857143,275,346.5,0.785714285714286
2-85-29,2-798,21809,men,Noun,1,3,2706,208,274,379,420,400,38892,694,0,0,NNS,NNS,0.571428571428571,199.666666666667,234,0.357142857142857
2-85-30,2-798,21810,had,Verb,1,3,2640,208,274,420,460,440,445396,694,0,0,VBD,VBD130,0.285714285714286,203,227.2,0.571428571428571
2-85-31,2-798,21811,happened,Verb,1,8,5874,208,274,460,549,504,13905,694,0,0,VBN,VBD738,0.142857142857143,227.666666666667,280.666666666667,0.857142857142857
2-85-32,2-798,21812,to,To,0,2,1980,208,274,549,579,564,2560346,694,0,0,TO,TO,0.5,206.857142857143,243.285714285714,0.428571428571429
2-85-33,2-798,21813,make,Verb,1,4,3300,208,274,579,629,604,79481,694,0,0,VB,VB13,0.5,217.857142857143,217.857142857143,0.214285714285714
2-85-34,2-798,21814,a,Article,0,1,1320,208,274,629,649,639,2150885,694,0,0,DT,DT,0.714285714285714,161,161,0.214285714285714
2-85-37,2-799,21817,that,Determiner,0,4,3300,208,274,779,829,804,1115382,866,0,0,DT,DT,0.142857142857143,211.75,276.083333333333,0.785714285714286
2-85-38,2-799,21818,will,Noun,1,4,4884,208,274,829,903,866,254566,866,1,0,MD,MD,0.428571428571429,181.875,208.5,0.571428571428571
2-85-39,2-799,21819,not,Not,0,3,4158,274,340,66,129,98,462777,164,0,0,RB,RB,0.571428571428571,162,162,0.142857142857143
2-85-42,2-800,21822,one,Number,0,3,2574,274,340,240,279,260,291402,817,0,0,CD,CD,0.142857142857143,216.333333333333,253.666666666667,0.571428571428571
2-85-43,2-800,21823,thing,Noun,1,5,4554,274,340,279,348,314,35211,817,0,0,NN,NN,0.357142857142857,219.333333333333,219.333333333333,0.357142857142857
2-85-44,2-800,21824,a,Article,0,1,1452,274,340,348,370,359,2150885,817,0,0,DT,DT,0.714285714285714,184.5,184.5,0.285714285714286
2-85-45,2-800,21825,country,Noun,1,7,5280,274,340,370,450,410,31905,817,0,0,NN,NN,0.142857142857143,373.916666666667,433.083333333333,0.571428571428571
2-85-46,2-800,21826,jury,Noun,1,4,3300,274,340,450,500,475,2290,817,0,0,NN,NN,0.285714285714286,340.3,368.8,0.5
2-85-47,2-800,21827,is,Verb,1,2,1914,274,340,500,529,514,998867,817,0,0,VBZ,VBZ95,0.428571428571429,232.875,232.875,0.5
2-85-48,2-800,21828,not,Not,0,3,2640,274,340,529,569,549,462777,817,0,0,RB,RB,0.357142857142857,215,245.444444444444,0.428571428571429
2-85-49,2-800,21829,anxious,Adjective,1,7,5280,274,340,569,649,609,3101,817,0,0,JJ,JJ199,0.214285714285714,251.727272727273,280.363636363636,0.642857142857143
2-85-50,2-800,21830,to,To,0,2,1980,274,340,649,679,664,2560346,817,0,0,TO,TO,0.642857142857143,211.2,211.2,0.142857142857143
2-85-51,2-800,21831,take,Verb,1,4,3366,274,340,679,730,704,71735,817,0,0,VB,VB13,0.5,177.428571428571,241.571428571429,0.357142857142857
2-85-52,2-800,21832,responsibility,Noun,1,14,11484,274,340,730,904,817,9287,817,0,0,NN,NN,0,256.571428571429,352.285714285714,0.857142857142857
2-85-53,2-800,21833,upon,Preposition,0,4,4884,340,406,66,140,103,23409,832,0,0,IN,IN21,0.285714285714286,205.1,205.1,0.214285714285714
2-85-54,2-800,21834,itself,Pronoun,0,6,5148,340,406,140,218,179,23712,832,0,0,PRP,PRP,0.0714285714285714,250.769230769231,330.307692307692,0.857142857142857
2-85-55,2-800,21835,and,Conjunction,0,3,2706,340,406,218,259,238,2682878,832,0,0,CC,CC,0.642857142857143,166.6,166.6,0.285714285714286
2-85-56,2-800,21836,mr,Noun,1,2,2574,340,406,259,298,278,52399,832,0,0,NNP,NNP,0.357142857142857,236.555555555556,236.555555555556,0.357142857142857
2-85-57,2-800,21836,inglethorp,ZZZ,2,10,0,340,406,298,410,354,0,832,0,0,NNP,NNP,0,263.785714285714,330.571428571429,0.928571428571429
2-85-58,2-800,21837,stands,Verb,1,6,4554,340,406,410,479,444,3618,832,1,0,VBZ,VBZ,0.214285714285714,247.454545454545,309.181818181818,0.642857142857143
2-85-59,2-800,21838,practically,Adverb,1,11,7986,340,406,479,600,540,1410,832,0,0,RB,RB,0,297.5,367.285714285714,0.857142857142857
2-85-60,2-800,21839,in,Preposition,0,2,1914,340,406,600,629,614,1883295,832,0,0,IN,IN21,0.857142857142857,274,274,0.0714285714285714
2-85-61,2-800,21840,the,Article,0,3,2640,340,406,629,669,649,6187927,832,0,0,DT,DT,0.357142857142857,202.777777777778,272.666666666667,0.571428571428571
2-85-62,2-800,21841,position,Noun,1,8,6006,340,406,669,760,714,23178,832,0,0,NN,NN,0.142857142857143,246.25,291.833333333333,0.857142857142857
2-85-63,2-800,21842,of,Preposition,0,2,1980,340,406,760,790,775,2941790,832,0,0,IN,IN21,0.857142857142857,158.5,158.5,0.142857142857143
2-85-64,2-800,21843,local,Adjective,1,5,5478,340,406,790,873,832,46363,832,0,0,JJ,JJ,0.142857142857143,176.083333333333,192.333333333333,0.857142857142857
2-85-67,2-801,21846,he,Pronoun,0,2,1980,406,472,239,269,254,681379,655,0,0,PRP,PRP,0.428571428571429,192.25,192.25,0.357142857142857
2-85-68,2-801,21847,added,Verb,1,5,4026,406,472,269,330,300,15375,655,0,0,VBD,VBD299,0.285714285714286,231.3,332.9,0.571428571428571
2-85-69,2-801,21847,"placidly,",ZZZ,2,9,0,406,472,330,429,380,0,655,0,0,,,0.0714285714285714,210.384615384615,278.923076923077,0.857142857142857
2-85-70,2-801,21848,i,Pronoun,0,1,1980,406,472,429,459,444,905323,655,0,0,PRP,PRP,0.785714285714286,219.666666666667,219.666666666667,0.142857142857143
2-85-71,2-801,21849,should,Verb,1,6,4686,406,472,459,530,494,111237,655,1,0,MD,MD,0.0714285714285714,281.769230769231,368,0.714285714285714
2-85-72,2-801,21850,not,Not,0,3,2574,406,472,530,569,550,462777,655,0,0,RB,RB,0.285714285714286,235.5,242.6,0.642857142857143
2-85-73,2-801,21851,allow,Verb,1,5,4026,406,472,569,630,600,11469,655,0,0,VB,VB149,0.642857142857143,212.4,253.6,0.357142857142857
2-85-76,2-802,21854,would,Verb,1,5,4026,406,472,729,790,760,255198,872,1,0,MD,MD,0.214285714285714,246.909090909091,283,0.714285714285714
2-85-77,2-802,21855,not,Not,0,3,2574,406,472,790,829,810,462777,872,0,0,RB,RB,0.357142857142857,219,269.888888888889,0.642857142857143
2-85-78,2-802,21856,allow,Verb,1,5,5676,406,472,829,915,872,11469,872,0,0,VB,VB149,0.5,138.571428571429,169.428571428571,0.428571428571429
2-85-82,2-804,21860,looked,Verb,1,6,4757,472,539,219,290,254,35178,842,1,0,VBD,VBD738,0.0714285714285714,210.846153846154,239,0.785714285714286
2-85-83,2-804,21861,at,Preposition,0,2,1943,472,539,290,319,304,478178,842,0,0,IN,IN21,0.785714285714286,258.333333333333,258.333333333333,0.142857142857143
2-85-84,2-804,21862,the,Article,0,3,2680,472,539,319,359,339,6187927,842,0,0,DT,DT,0.571428571428571,222,222,0.428571428571429
2-85-85,2-804,21863,extraordinary,Adjective,1,13,9447,472,539,359,500,430,2940,842,0,0,JJ,JJ,0,201.071428571429,264.928571428571,0.857142857142857
2-85-86,2-804,21864,little,Adjective,1,6,4623,472,539,500,569,534,48101,842,0,0,JJ,JJ,0.142857142857143,217.75,232,0.785714285714286
